Read.ID,TeamID,EcoplateID,Plate,Day,DayNumber,Sample.ID,Pyruvic.Acid.Methyl.Ester,Tween.40,Tween.80,alpha.Cyclodextrin,Glycogen,D.Cellobiose,alpha.D.Lactose,beta.Methyl.D.Glucoside,D.Xylose,i.Erythritol,D.Mannitol,N.Acetyl.D.Glucosamine,D.Glucosaminic.Acid,Glucose.1.Phosphate,alpha.Glycerol.Phosphate,D.Galactonic.Acid.gamma.Lactone,D.Galacturonic.Acid,X2.Hydroxy.Benzoic.Acid,X4.Hydroxy.Benzoic.Acid,gamma.Hydroxybutyric.Acid,Itaconic.Acid,alpha.Ketobutyric.Acid,D.Malic.Acid,L.Arginine,L.Asparagine,L.Phenylalanine,L.Serine,L.Threonine,Glycyl.L.Glutamic.Acid,Phenylethyl.amine,Putrescine
Team-2_Plate-7_Day-5,W17-2,W17-2-E7,Plate-7,Day-5,5,Sample_1,0.109,0.095,0.078,0.058,0.049,0.015,NA,0.054,0.038,NA,0.113,0.042,0.03,NA,NA,0.094,0.001,0.02,0.091,0.123,0.111,0.057,NA,0.047,0.082,0.091,0.056,0.02,0.011,NA,NA
Team-2_Plate-7_Day-5,W17-2,W17-2-E7,Plate-7,Day-5,5,Sample_2,NA,0.135,0.117,NA,NA,NA,NA,NA,NA,NA,0.066,0.061,0.035,0.032,NA,0.078,0.038,0.008,0.01,0.034,NA,0.007,NA,0.135,0.042,0.021,0.035,0.041,0.028,0.059,NA
Team-2_Plate-7_Day-5,W17-2,W17-2-E7,Plate-7,Day-5,5,Sample_3,0.003,0.117,NA,NA,NA,NA,NA,0.078,0.033,NA,NA,NA,NA,NA,NA,0.066,0.098,0.006,NA,NA,NA,0.017,NA,0.116,0.015,0.119,0.094,0.041,0.134,NA,NA
Team-2_Plate-7_Day-7,W17-2,W17-2-E7,Plate-7,Day-7,7,Sample_1,0.069,0.041,0.032,0.017,0.014,NA,NA,0.038,0.054,NA,0.086,0.026,0.025,NA,NA,0.065,NA,0.004,0.19,0.073,0.063,0.014,NA,NA,0.036,0.052,0.029,NA,0.006,NA,NA
Team-2_Plate-7_Day-7,W17-2,W17-2-E7,Plate-7,Day-7,7,Sample_2,NA,0.113,0.097,NA,NA,NA,NA,0.003,NA,NA,0.061,0.049,0.038,0.03,NA,0.082,0.031,0.007,0.018,0.038,NA,0.007,NA,0.12,0.029,0.013,0.021,0.037,0.02,0.045,NA
Team-2_Plate-7_Day-7,W17-2,W17-2-E7,Plate-7,Day-7,7,Sample_3,NA,0.094,NA,NA,NA,NA,NA,0.069,0.021,NA,NA,NA,NA,NA,NA,0.07,0.09,0.008,0.001,NA,NA,0.013,NA,0.126,0.033,0.118,0.101,0.037,0.128,NA,NA
Team-2_Plate-7_Day-9,W17-2,W17-2-E7,Plate-7,Day-9,9,Sample_1,NA,NA,NA,NA,NA,NA,NA,0.027,0.015,NA,0.011,NA,NA,NA,NA,0.038,0.005,0.029,0.361,0.066,NA,NA,NA,0.001,0.038,0.148,0.063,0.057,NA,NA,NA
Team-2_Plate-7_Day-9,W17-2,W17-2-E7,Plate-7,Day-9,9,Sample_2,0.035,0.066,0.048,0.005,NA,0.008,NA,0.061,0.029,0.05,0.144,0.12,0.037,0.034,NA,0.106,0.129,0.084,0.075,0.059,NA,0.014,NA,0.111,0.09,0.049,0.043,0.046,0.043,0.008,NA
Team-2_Plate-7_Day-9,W17-2,W17-2-E7,Plate-7,Day-9,9,Sample_3,0.026,0.06,NA,NA,NA,NA,NA,0.041,0.026,NA,NA,NA,NA,NA,NA,0.043,0.08,0.047,0.004,NA,NA,NA,NA,0.081,0.005,0.066,0.087,NA,0.148,NA,NA
Team-2_Plate-8_Day-1,W17-2,W17-2-E8,Plate-8,Day-1,1,Sample_1,NA,NA,NA,NA,NA,NA,NA,0.043,NA,NA,NA,NA,0.183,NA,NA,0.069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-2_Plate-8_Day-1,W17-2,W17-2-E8,Plate-8,Day-1,1,Sample_2,NA,NA,NA,NA,NA,NA,NA,0.029,NA,NA,NA,NA,NA,NA,NA,0.055,0.02,NA,NA,NA,NA,NA,NA,0.138,0.02,NA,NA,NA,NA,NA,NA
Team-2_Plate-8_Day-1,W17-2,W17-2-E8,Plate-8,Day-1,1,Sample_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.049,NA,NA,NA,NA,NA,NA,NA,0.047,NA,NA,NA,NA
Team-2_Plate-8_Day-11,W17-2,W17-2-E8,Plate-8,Day-11,11,Sample_1,NA,NA,NA,NA,NA,NA,NA,0.044,NA,NA,NA,NA,0.149,NA,NA,0.079,0.005,0.019,NA,NA,NA,NA,NA,0.047,NA,NA,NA,NA,NA,NA,NA
Team-2_Plate-8_Day-11,W17-2,W17-2-E8,Plate-8,Day-11,11,Sample_2,NA,NA,NA,NA,NA,NA,NA,0.021,NA,NA,NA,NA,NA,NA,NA,0.056,0.022,NA,NA,NA,NA,NA,NA,0.087,0.008,NA,NA,NA,NA,NA,NA
Team-2_Plate-8_Day-11,W17-2,W17-2-E8,Plate-8,Day-11,11,Sample_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-2_Plate-8_Day-3,W17-2,W17-2-E8,Plate-8,Day-3,3,Sample_1,0.111,0.108,0.101,0.079,0.069,0.027,NA,0.066,0.057,NA,0.124,0.06,0.061,0.022,NA,0.11,0.018,0.016,NA,0.157,0.15,0.088,NA,0.021,0.003,0.008,0.02,0.024,0.051,0.013,NA
Team-2_Plate-8_Day-3,W17-2,W17-2-E8,Plate-8,Day-3,3,Sample_2,NA,0.16,0.152,NA,NA,NA,NA,NA,NA,NA,0.039,0.055,0.032,0.015,NA,0.042,NA,NA,NA,0.063,0.012,0.024,NA,0.119,0.019,NA,0.046,0.066,0.032,0.071,NA
Team-2_Plate-8_Day-3,W17-2,W17-2-E8,Plate-8,Day-3,3,Sample_3,0.022,0.069,0.058,0.021,0.002,0.018,NA,0.106,0.073,NA,0.02,0.016,NA,0.027,NA,0.076,0.098,0.014,0.018,0.034,0.013,0.016,NA,0.05,NA,0.05,0.044,0.075,0.073,0.035,NA
Team-2_Plate-8_Day-5,W17-2,W17-2-E8,Plate-8,Day-5,5,Sample_1,NA,NA,NA,NA,NA,NA,NA,0.015,NA,NA,NA,NA,0.059,NA,NA,0.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-2_Plate-8_Day-5,W17-2,W17-2-E8,Plate-8,Day-5,5,Sample_2,NA,NA,NA,NA,NA,NA,NA,0.032,NA,NA,NA,NA,NA,NA,NA,0.053,0.001,NA,NA,NA,NA,NA,NA,NA,0.063,NA,NA,NA,NA,NA,NA
Team-2_Plate-8_Day-5,W17-2,W17-2-E8,Plate-8,Day-5,5,Sample_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-2_Plate-8_Day-7,W17-2,W17-2-E8,Plate-8,Day-7,7,Sample_1,NA,NA,NA,NA,NA,NA,NA,0.038,NA,NA,NA,NA,0.129,NA,NA,0.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-2_Plate-8_Day-7,W17-2,W17-2-E8,Plate-8,Day-7,7,Sample_2,NA,NA,NA,NA,NA,NA,NA,0.029,NA,NA,NA,NA,NA,NA,NA,0.076,0.033,NA,NA,NA,NA,NA,NA,0.109,0.004,NA,NA,NA,NA,NA,NA
Team-2_Plate-8_Day-7,W17-2,W17-2-E8,Plate-8,Day-7,7,Sample_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-2_Plate-8_Day-9,W17-2,W17-2-E8,Plate-8,Day-9,9,Sample_1,NA,NA,NA,NA,NA,NA,NA,0.031,NA,NA,NA,NA,0.14,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,0.015,NA,NA,NA,NA,NA,NA,NA
Team-2_Plate-8_Day-9,W17-2,W17-2-E8,Plate-8,Day-9,9,Sample_2,NA,NA,NA,NA,NA,NA,NA,0.027,NA,NA,NA,NA,NA,NA,NA,0.062,0.013,NA,NA,NA,NA,NA,NA,0.092,NA,NA,NA,NA,NA,NA,NA
Team-2_Plate-8_Day-9,W17-2,W17-2-E8,Plate-8,Day-9,9,Sample_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-5_Day-1,W17-3,W17-3-E5,Plate-5,Day-1,1,Sample_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.067,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-5_Day-1,W17-3,W17-3-E5,Plate-5,Day-1,1,Sample_2,NA,NA,NA,NA,NA,NA,NA,0.059,NA,NA,0.011,NA,NA,NA,NA,0.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-5_Day-1,W17-3,W17-3-E5,Plate-5,Day-1,1,Sample_3,NA,NA,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,NA,NA,0.037,NA,NA,NA,0.004,NA,NA,NA,0.006,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-5_Day-11,W17-3,W17-3-E5,Plate-5,Day-11,11,Sample_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047,0.293,0.118,NA,NA,NA,NA,NA,0.042,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-5_Day-11,W17-3,W17-3-E5,Plate-5,Day-11,11,Sample_2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-5_Day-11,W17-3,W17-3-E5,Plate-5,Day-11,11,Sample_3,NA,NA,NA,NA,NA,NA,NA,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-5_Day-3,W17-3,W17-3-E5,Plate-5,Day-3,3,Sample_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.082,NA,0.002,NA,NA,NA,NA,NA,0.052,0.002,0.138,NA,NA,NA,NA,NA
Team-3_Plate-5_Day-3,W17-3,W17-3-E5,Plate-5,Day-3,3,Sample_2,NA,NA,NA,NA,NA,NA,NA,0.029,NA,0.207,0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-5_Day-3,W17-3,W17-3-E5,Plate-5,Day-3,3,Sample_3,NA,NA,0.022,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-5_Day-5,W17-3,W17-3-E5,Plate-5,Day-5,5,Sample_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066,NA,NA,NA,NA,NA,NA,NA,0.039,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-5_Day-5,W17-3,W17-3-E5,Plate-5,Day-5,5,Sample_2,NA,NA,NA,NA,NA,NA,NA,0.025,NA,NA,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-5_Day-5,W17-3,W17-3-E5,Plate-5,Day-5,5,Sample_3,NA,NA,NA,NA,NA,NA,NA,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-5_Day-7,W17-3,W17-3-E5,Plate-5,Day-7,7,Sample_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.061,0.038,0.023,NA,NA,NA,NA,NA,0.015,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-5_Day-7,W17-3,W17-3-E5,Plate-5,Day-7,7,Sample_2,NA,NA,NA,NA,NA,NA,NA,0.016,NA,0.019,0.069,NA,NA,NA,NA,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-5_Day-7,W17-3,W17-3-E5,Plate-5,Day-7,7,Sample_3,NA,NA,NA,0.167,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-5_Day-9,W17-3,W17-3-E5,Plate-5,Day-9,9,Sample_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043,0.158,NA,NA,NA,NA,NA,NA,0.026,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-5_Day-9,W17-3,W17-3-E5,Plate-5,Day-9,9,Sample_2,NA,NA,NA,NA,NA,NA,NA,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-5_Day-9,W17-3,W17-3-E5,Plate-5,Day-9,9,Sample_3,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-6_Day-1,W17-3,W17-3-E6,Plate-6,Day-1,1,Sample_1,NA,0.16,NA,NA,NA,NA,NA,0.088,NA,NA,NA,NA,NA,NA,NA,0.126,0.032,NA,NA,0.076,NA,NA,NA,0.101,0.102,NA,NA,NA,NA,NA,NA
Team-3_Plate-6_Day-1,W17-3,W17-3-E6,Plate-6,Day-1,1,Sample_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.052,0.055,NA,NA,NA,NA,NA,NA
Team-3_Plate-6_Day-1,W17-3,W17-3-E6,Plate-6,Day-1,1,Sample_3,0.041,0.001,NA,NA,NA,NA,NA,0.027,NA,NA,NA,NA,NA,NA,NA,0.124,0.087,NA,NA,0.006,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-6_Day-11,W17-3,W17-3-E6,Plate-6,Day-11,11,Sample_1,0.038,NA,NA,NA,NA,NA,NA,0.031,NA,NA,NA,NA,NA,NA,NA,0.053,NA,NA,NA,NA,NA,NA,NA,0.05,0.016,NA,NA,NA,NA,NA,NA
Team-3_Plate-6_Day-11,W17-3,W17-3-E6,Plate-6,Day-11,11,Sample_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-6_Day-11,W17-3,W17-3-E6,Plate-6,Day-11,11,Sample_3,0.012,NA,NA,NA,NA,NA,NA,0.038,NA,NA,NA,NA,NA,NA,NA,0.059,NA,NA,NA,NA,NA,NA,NA,0.059,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-6_Day-3,W17-3,W17-3-E6,Plate-6,Day-3,3,Sample_1,NA,0.07,0.004,NA,NA,NA,NA,0.078,NA,NA,NA,NA,NA,NA,NA,0.107,0.005,NA,NA,0.043,NA,NA,NA,0.092,0.074,NA,NA,NA,NA,NA,NA
Team-3_Plate-6_Day-3,W17-3,W17-3-E6,Plate-6,Day-3,3,Sample_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-6_Day-3,W17-3,W17-3-E6,Plate-6,Day-3,3,Sample_3,0.033,NA,NA,NA,NA,NA,NA,0.041,NA,NA,NA,NA,NA,NA,NA,0.076,0.008,NA,NA,NA,NA,NA,NA,0.038,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-6_Day-5,W17-3,W17-3-E6,Plate-6,Day-5,5,Sample_1,NA,0.037,NA,NA,NA,NA,NA,0.046,NA,NA,NA,NA,NA,NA,NA,0.08,NA,NA,NA,0.004,NA,NA,NA,0.062,0.041,NA,NA,NA,NA,NA,NA
Team-3_Plate-6_Day-5,W17-3,W17-3-E6,Plate-6,Day-5,5,Sample_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-6_Day-5,W17-3,W17-3-E6,Plate-6,Day-5,5,Sample_3,0.03,NA,NA,NA,NA,NA,NA,0.042,0.012,NA,NA,NA,NA,NA,NA,0.079,0.005,NA,NA,NA,NA,NA,NA,0.057,0.006,NA,NA,NA,NA,NA,NA
Team-3_Plate-6_Day-7,W17-3,W17-3-E6,Plate-6,Day-7,7,Sample_1,NA,0.038,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,0.067,NA,NA,NA,NA,NA,NA,NA,0.041,0.034,NA,NA,NA,NA,NA,NA
Team-3_Plate-6_Day-7,W17-3,W17-3-E6,Plate-6,Day-7,7,Sample_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013,NA,NA,NA,NA,NA,NA,NA,0.021,0.01,NA,NA,NA,NA,NA,NA
Team-3_Plate-6_Day-7,W17-3,W17-3-E6,Plate-6,Day-7,7,Sample_3,0.041,NA,NA,NA,NA,NA,NA,0.039,0.023,NA,NA,NA,NA,NA,NA,0.072,0.03,NA,NA,NA,NA,NA,NA,0.074,0.041,0.011,0.006,NA,NA,NA,NA
Team-3_Plate-6_Day-9,W17-3,W17-3-E6,Plate-6,Day-9,9,Sample_1,0.007,0.02,NA,NA,NA,NA,NA,0.032,NA,NA,NA,NA,NA,NA,NA,0.051,NA,NA,NA,NA,NA,NA,NA,0.029,0.023,NA,NA,NA,NA,NA,NA
Team-3_Plate-6_Day-9,W17-3,W17-3-E6,Plate-6,Day-9,9,Sample_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004,NA,NA,NA,NA,NA,NA,NA,0.007,0.003,NA,NA,NA,NA,NA,NA
Team-3_Plate-6_Day-9,W17-3,W17-3-E6,Plate-6,Day-9,9,Sample_3,0.039,NA,NA,NA,NA,NA,NA,0.034,0.015,NA,NA,NA,NA,NA,NA,0.075,0.034,NA,NA,NA,NA,NA,NA,0.078,0.043,0.016,0.004,NA,NA,NA,NA
Team-3_Plate-7_Day-1,W17-3,W17-3-E7,Plate-7,Day-1,1,Sample_1,NA,NA,NA,NA,NA,NA,NA,0.088,NA,NA,NA,NA,NA,NA,NA,0.098,0.055,NA,NA,0.066,NA,NA,NA,0.036,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-7_Day-1,W17-3,W17-3-E7,Plate-7,Day-1,1,Sample_2,NA,0.012,NA,NA,NA,NA,NA,0.038,NA,0.041,NA,NA,NA,NA,NA,0.008,NA,NA,NA,NA,NA,NA,NA,0.123,0.089,NA,NA,NA,NA,NA,NA
Team-3_Plate-7_Day-1,W17-3,W17-3-E7,Plate-7,Day-1,1,Sample_3,0.041,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005,NA,NA,NA,NA,NA,NA,NA,0.122,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-7_Day-11,W17-3,W17-3-E7,Plate-7,Day-11,11,Sample_1,NA,NA,NA,NA,NA,NA,NA,0.033,NA,NA,NA,NA,NA,NA,NA,0.031,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-7_Day-11,W17-3,W17-3-E7,Plate-7,Day-11,11,Sample_2,NA,NA,NA,0.028,NA,NA,NA,0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058,0.009,NA,NA,NA,NA,NA,NA
Team-3_Plate-7_Day-11,W17-3,W17-3-E7,Plate-7,Day-11,11,Sample_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-7_Day-3,W17-3,W17-3-E7,Plate-7,Day-3,3,Sample_1,NA,NA,NA,NA,NA,NA,NA,0.067,NA,NA,NA,NA,NA,NA,NA,0.084,0.029,NA,NA,NA,NA,NA,NA,0.095,0,0.01,0.041,NA,NA,NA,NA
Team-3_Plate-7_Day-3,W17-3,W17-3-E7,Plate-7,Day-3,3,Sample_2,NA,0.009,0.006,NA,NA,NA,NA,0.032,NA,0.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.098,0.047,NA,NA,NA,NA,NA,NA
Team-3_Plate-7_Day-3,W17-3,W17-3-E7,Plate-7,Day-3,3,Sample_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-7_Day-5,W17-3,W17-3-E7,Plate-7,Day-5,5,Sample_1,NA,NA,NA,NA,NA,NA,NA,0.043,NA,NA,NA,NA,NA,NA,NA,0.057,0.028,0.001,NA,NA,NA,NA,NA,0.064,NA,0.007,0.025,NA,NA,NA,NA
Team-3_Plate-7_Day-5,W17-3,W17-3-E7,Plate-7,Day-5,5,Sample_2,NA,0.019,NA,NA,NA,NA,NA,0.061,NA,0.099,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,0.1,0.065,NA,NA,NA,NA,NA,NA
Team-3_Plate-7_Day-5,W17-3,W17-3-E7,Plate-7,Day-5,5,Sample_3,0.017,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.063,0.019,NA,NA,NA,NA,NA,NA
Team-3_Plate-7_Day-7,W17-3,W17-3-E7,Plate-7,Day-7,7,Sample_1,NA,NA,NA,NA,NA,NA,NA,0.007,NA,NA,NA,NA,NA,NA,NA,0.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-7_Day-7,W17-3,W17-3-E7,Plate-7,Day-7,7,Sample_2,NA,0.12,NA,0.037,NA,NA,NA,0.048,NA,NA,NA,NA,NA,NA,NA,0.006,NA,NA,NA,NA,NA,NA,NA,0.068,0.026,NA,NA,NA,NA,NA,NA
Team-3_Plate-7_Day-7,W17-3,W17-3-E7,Plate-7,Day-7,7,Sample_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007,NA,NA,NA,NA,NA,NA,NA,0.1,0.037,NA,NA,NA,NA,NA,NA
Team-3_Plate-7_Day-9,W17-3,W17-3-E7,Plate-7,Day-9,9,Sample_1,NA,NA,NA,NA,NA,NA,NA,0.032,NA,NA,NA,NA,NA,NA,NA,0.037,0.006,NA,NA,NA,NA,NA,NA,0.038,NA,NA,0.003,NA,NA,NA,NA
Team-3_Plate-7_Day-9,W17-3,W17-3-E7,Plate-7,Day-9,9,Sample_2,NA,0.002,0.252,NA,NA,NA,NA,0.053,NA,0.023,NA,NA,NA,NA,NA,0.009,NA,NA,NA,NA,NA,NA,NA,0.081,0.052,NA,NA,NA,NA,NA,NA
Team-3_Plate-7_Day-9,W17-3,W17-3-E7,Plate-7,Day-9,9,Sample_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045,0.002,NA,NA,NA,NA,NA,NA
Team-3_Plate-8_Day-1,W17-3,W17-3-E8,Plate-8,Day-1,1,Sample_1,0,0.037,0.001,NA,NA,NA,NA,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-8_Day-1,W17-3,W17-3-E8,Plate-8,Day-1,1,Sample_2,NA,0.15,0.131,NA,NA,NA,NA,0.143,0.068,0.219,NA,0.141,NA,0.079,NA,0.128,NA,0.057,0.107,0.118,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-8_Day-1,W17-3,W17-3-E8,Plate-8,Day-1,1,Sample_3,0.212,0.18,0.158,NA,0.015,NA,NA,0.177,NA,NA,0,NA,NA,NA,NA,0.052,0.042,0.181,0.066,0.245,NA,NA,0.044,0.111,0.092,0.021,0.1,0.205,0.147,0.014,NA
Team-3_Plate-8_Day-11,W17-3,W17-3-E8,Plate-8,Day-11,11,Sample_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-8_Day-11,W17-3,W17-3-E8,Plate-8,Day-11,11,Sample_2,NA,NA,NA,NA,NA,NA,NA,0.105,NA,0.079,NA,NA,NA,NA,NA,0.011,NA,NA,NA,NA,NA,NA,NA,0.016,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-8_Day-11,W17-3,W17-3-E8,Plate-8,Day-11,11,Sample_3,0.803,0.555,0.01,NA,NA,NA,NA,0.069,0.103,NA,1.488,0.165,0.571,NA,NA,1.11,1.641,NA,0.392,NA,NA,NA,0.835,0.573,0.826,0.446,1.068,0.102,0.017,NA,NA
Team-3_Plate-8_Day-3,W17-3,W17-3-E8,Plate-8,Day-3,3,Sample_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-8_Day-3,W17-3,W17-3-E8,Plate-8,Day-3,3,Sample_2,NA,0.106,0.101,NA,NA,NA,NA,0.125,0.015,0.174,NA,0.089,NA,0.038,NA,0.091,NA,0.004,0.082,0.063,NA,NA,NA,0.054,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-8_Day-3,W17-3,W17-3-E8,Plate-8,Day-3,3,Sample_3,0.362,0.185,0.091,NA,NA,NA,NA,0.139,NA,NA,0.263,NA,NA,NA,NA,0.058,0.244,0.049,NA,0.083,NA,NA,0,0.133,0.009,0.079,0.079,0.074,0.077,NA,NA
Team-3_Plate-8_Day-5,W17-3,W17-3-E8,Plate-8,Day-5,5,Sample_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-3_Plate-8_Day-5,W17-3,W17-3-E8,Plate-8,Day-5,5,Sample_2,NA,0.11,0.097,NA,NA,NA,NA,0.122,0.04,0.18,NA,0.09,NA,0.051,NA,0.039,NA,0.032,0.098,0.071,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA
